snapshot,bike_id,status,crm,reserved,disabled,timestamp,longitude,latitude
snapshot_071,c4aed194-a31d-4ccc-8d59-9b917edae4f6,Residential,13698,False,False,1748778600,10.893302,49.900903
snapshot_071,2421d4ec-eb80-4dd7-9629-95eee14eb8d7,Residential,22098,False,False,1748778600,10.90009,49.898959
snapshot_071,a3656428-40bf-4e00-8507-775ed86da2a1,Residential,12371,False,False,1748778600,10.900309,49.898418
snapshot_071,c54c8245-4c89-495c-bbca-6ecb3b1861b4,Residential,15476,False,False,1748778600,10.879,49.8965
snapshot_071,288fedd2-7344-4c07-854d-827c858d5eb4,Residential,18221,False,False,1748778600,10.899958,49.903519
snapshot_071,9643d580-1c14-408e-8e99-b1437517a94c,Residential,22275,False,False,1748778600,10.882705,49.890245
snapshot_071,1df2d26a-f34a-4a9a-a438-76900c4140f6,Residential,21635,False,False,1748778600,10.879,49.8965
snapshot_071,70023b3e-23da-42fe-904c-bac18d97704b,Residential,18113,False,False,1748778600,10.896197,49.898231
snapshot_071,a1421c09-1908-4bfa-a65b-3c78fbc48ddb,Residential,15675,False,False,1748778600,10.890775,49.898422
snapshot_071,04d91222-a5bc-4a34-b4c5-a9fed0e3d5d5,Residential,23903,False,False,1748778600,10.895,49.903
snapshot_071,e97fad9f-3a49-4884-bf87-e9ad1905d6f0,Residential,18985,False,False,1748778600,10.886219,49.891722
snapshot_071,2cb1dd37-0d75-458d-8982-69b93f85510e,Residential,18840,False,False,1748778600,10.9005,49.8985
snapshot_071,3cc7baee-385f-4ac4-ab77-186dbfe36d9f,Residential,19968,False,False,1748778600,10.877178,49.886957
snapshot_071,d4eed60a-24c4-4981-9bfa-e933d6d63103,Residential,14055,False,False,1748778600,10.874389,49.886557
snapshot_071,dad1c3be-c985-4c2f-af3b-6c300910f6eb,Startoff,16915,False,False,1748778600,10.8865,49.8925
snapshot_071,e250029b-61cb-4738-8ddb-1f200e94d699,Residential,10352,False,False,1748778600,10.887409,49.892074
snapshot_071,bd30cdf7-8d75-4c2c-8783-6849fb7f93d8,Residential,16733,False,False,1748778600,10.8865,49.8925
snapshot_071,96c5cde7-8b4e-43b0-9107-640468bd63f1,Dropoff,16090,False,False,1748778600,10.883815,49.892483
snapshot_071,aaed1339-8300-4838-a464-ca17f039f835,Residential,11172,False,False,1748778600,10.898519,49.903001
snapshot_071,aa5391ee-8a32-45f1-a43d-d70bf3c27df9,Residential,22499,False,False,1748778600,10.8865,49.8925
snapshot_071,90556376-c68f-4901-945d-702e62cede2e,Residential,19785,False,False,1748778600,10.910019,49.905198
snapshot_071,cb94fab4-911a-48b9-8151-d1f3c40d7f1b,Residential,20993,False,False,1748778600,10.89454,49.902061
snapshot_071,bd961b0a-bee5-49ab-a78f-87d6b03ba6fe,Residential,11690,False,False,1748778600,10.892651,49.898251
snapshot_071,a6089723-30c7-457e-9631-6b19ab7f214e,Residential,17755,False,False,1748778600,10.89191,49.898464
snapshot_071,dc6ac15c-542e-4555-b0b7-e9e05c3b6e07,Residential,15593,False,False,1748778600,10.879,49.8965
snapshot_071,f89eb6e6-4001-4b32-b7db-076600aad227,Residential,17051,False,False,1748778600,10.891613,49.901624
snapshot_071,6c735d45-9624-44e1-96c4-60b81c76ee56,Residential,20030,False,False,1748778600,10.885776,49.891699
snapshot_071,89863c1b-2efe-4593-82f6-5a77cffd4537,Residential,15924,False,False,1748778600,10.884177,49.896882
snapshot_071,802cc8ec-66d4-433d-a0aa-4eaa2e4fd99e,Residential,20189,False,False,1748778600,10.910622,49.907075
snapshot_071,c9a240c9-5bda-438b-8c92-6cb709eb0fab,Residential,21899,False,False,1748778600,10.881117,49.890169
snapshot_071,51da6525-7183-4ae6-b8bd-e7507db27179,Dropoff,18160,False,False,1748778600,10.896412,49.897692
snapshot_071,59ef5a17-f051-4719-8b9b-a0ea66da6c8c,Residential,12503,False,False,1748778600,10.892207,49.898339
snapshot_071,439c636c-588e-4826-933d-7b9741fe26ee,Residential,12369,False,False,1748778600,10.893576,49.895397
snapshot_071,01380aee-733c-47c4-bc20-30bc94406e8b,Residential,14446,False,False,1748778600,10.9005,49.8985
snapshot_071,8d7387ea-7447-46fd-bdcb-df4ba6ce9c60,Residential,11069,False,False,1748778600,10.889093,49.898167
snapshot_071,571dc548-7cc1-4097-ac9e-09feadb9c37e,Residential,19275,False,False,1748778600,10.883193,49.890004
snapshot_071,b2328a0c-215f-40ca-b9c6-059118af369a,Startoff,19680,False,False,1748778600,10.901641,49.90267
snapshot_071,2d9ef371-3346-4535-9bc2-20c2472f7fdb,Residential,14764,False,False,1748778600,10.904501,49.904239
snapshot_071,8013e920-7a56-483e-a2af-cde816fef4fe,Residential,18436,False,False,1748778600,10.917758,49.908974
snapshot_071,264100f5-2638-4c52-9dea-83ed8e80321e,Residential,16104,False,False,1748778600,10.884073,49.890889
snapshot_071,3e3a8579-273b-4c13-be29-377f18a2b39b,Startoff,19315,False,False,1748778600,10.918411,49.908576
snapshot_071,67e41310-0661-4619-9df0-ebd70d3aafc0,Residential,21593,False,False,1748778600,10.884278,49.896128
snapshot_071,7a18ab30-44df-4312-8195-fd9d01856233,Residential,18274,False,False,1748778600,10.8865,49.8925
snapshot_071,1a843489-f11f-437d-b946-48b72307aeba,Residential,16593,False,False,1748778600,10.909028,49.906242
snapshot_071,7561dc5b-c99e-4878-ba32-739dd2119f9c,Residential,14850,False,False,1748778600,10.9005,49.8985
snapshot_071,5442066e-127a-4da6-b1f3-671776089782,Residential,23264,False,False,1748778600,10.883019,49.898192
snapshot_071,eda78401-e5e2-42c1-8d59-0b9155379f58,Residential,18483,False,False,1748778600,10.896132,49.897527
snapshot_071,64e0ab5d-e624-4f1b-a2ac-f0dde5feb7d9,Residential,17563,False,False,1748778600,10.9005,49.8985
snapshot_071,e49757f0-222d-4dea-b5aa-4d0947f190af,Residential,12670,False,False,1748778600,10.895,49.903
snapshot_071,0596705c-7a0f-4dc5-8c1b-8a181672d946,Residential,13995,False,False,1748778600,10.9005,49.8985
snapshot_071,01d19538-e559-4562-a5c0-a906a42be6d9,Startoff,23453,False,False,1748778600,10.915034,49.906374
snapshot_071,83ae4605-19f5-4e74-9bda-da1081e13970,Residential,23860,False,False,1748778600,10.900213,49.898368
snapshot_071,75bb4b5a-1fbe-48c5-a66a-60ad20942fbc,Residential,18467,False,False,1748778600,10.887085,49.893798
snapshot_071,2e6e0141-9d33-4103-8941-65c15ff0a137,Residential,17432,False,False,1748778600,10.9005,49.8985
snapshot_071,70fd679c-99b3-4508-9b75-09467d35a3f0,Residential,20057,False,False,1748778600,10.878954,49.891957
snapshot_071,5fb65f42-7d87-4abd-9d15-c49b9e2885ad,Residential,17813,False,False,1748778600,10.894484,49.896682
snapshot_071,fa5f90b1-19ce-4eef-a0fd-60795ff583a5,Residential,13738,False,False,1748778600,10.878107,49.887837
snapshot_071,de7d77bc-018e-40ff-bf63-ff083e346e82,Residential,11680,False,False,1748778600,10.897303,49.898614
snapshot_071,1fe2a76b-04f0-42e9-9786-2eeaf600a0fd,Residential,12433,False,False,1748778600,10.891754,49.894752
snapshot_071,04ad7b20-a017-4124-94f8-8281cedb35cd,Residential,13288,False,False,1748778600,10.887712,49.893997
snapshot_071,a510d836-9daf-4853-9c82-8d728cebcce4,Residential,17195,False,False,1748778600,10.910708,49.905252
snapshot_071,406c53e6-cf6a-4879-ba6e-379be1a0aded,Residential,16896,False,False,1748778600,10.888856,49.897828
snapshot_071,0d26df80-585d-4381-8336-2477a769025d,Residential,22383,False,False,1748778600,10.892075,49.899563
snapshot_071,b19eaee0-5e0e-4db6-85a6-29ec67cfc936,Residential,20452,False,False,1748778600,10.892869,49.898859
snapshot_071,1f3b4d18-9ac5-4b82-9329-1c0e84756dc7,Residential,13881,False,False,1748778600,10.878249,49.890919
snapshot_071,875fcebf-175e-4b54-8653-f2b6b1028d16,Residential,17642,False,False,1748778600,10.890985,49.89804
snapshot_071,c99f5759-6c6b-43e2-9453-a75c0c10e7d0,Residential,11293,False,False,1748778600,10.901601,49.904722
snapshot_071,fbbc7ef2-e540-4d88-b538-6fad6efc1dcb,Residential,17449,False,False,1748778600,10.879,49.8965
snapshot_071,06833623-5c03-4e79-a0d6-d29549dde870,Startoff,16702,False,False,1748778600,10.887904,49.896037
snapshot_071,95c356af-e0f9-4390-9019-9083bbcc73ea,Residential,20508,False,False,1748778600,10.893162,49.901301
snapshot_071,49a0196a-7438-4a72-909a-1f5341feeaff,Residential,15443,False,False,1748778600,10.877798,49.892773
snapshot_071,0fdd6ce4-e11f-40c0-9689-cb614bb45f6d,Startoff,20205,False,False,1748778600,10.895766,49.901207
snapshot_071,17b22623-c741-4f2d-8b7b-ec915d88c157,Residential,18872,False,False,1748778600,10.885843,49.893427
snapshot_071,54f55cd0-fbc8-461b-977c-818cae038620,Residential,19124,False,False,1748778600,10.879441,49.896665
snapshot_071,dcb127fe-3ff3-43ce-949d-187238051c63,Residential,12447,False,False,1748778600,10.889292,49.898035
snapshot_071,8fa0e2f4-e91a-4f85-b8d4-ded148bbbbd7,Residential,20199,False,False,1748778600,10.898248,49.902459
snapshot_071,0e4ab30f-061d-458d-b234-2edde521aadb,Residential,14967,False,False,1748778600,10.912914,49.906287
snapshot_071,596c0883-9353-4377-9cb2-6df5e24e973a,Residential,14549,False,False,1748778600,10.890764,49.899115
snapshot_071,3c766ccf-cd53-4dc9-a62a-c33dda580d0d,Residential,9912,False,False,1748778600,10.902487,49.903342
snapshot_071,81551a1e-3a26-4643-98b5-95eb2e2c94ef,Residential,12231,False,False,1748778600,10.905138,49.901283
snapshot_071,76a7e145-3415-4fb6-b77c-b90812067364,Residential,22005,False,False,1748778600,10.8965,49.897154
snapshot_071,a7030247-5713-4c5b-871e-08183bda5f74,Residential,22467,False,False,1748778600,10.908174,49.902802
snapshot_071,c67375f9-b66a-4a5d-a42b-16f72ab817b2,Residential,15533,False,False,1748778600,10.891813,49.895622
snapshot_071,9d2208d7-1d8a-4d2e-a4ae-7c2b96b59d6e,Residential,15838,False,False,1748778600,10.895,49.903
snapshot_071,4265c7bb-e236-4845-bba2-885b50b1a053,Residential,22493,False,False,1748778600,10.887836,49.894861
snapshot_071,5272962e-6f57-4228-9ced-5a7ee33eb79c,Residential,20266,False,False,1748778600,10.883711,49.896938
snapshot_071,ebb649a6-da64-44ef-82ac-5e2fe53897f6,Residential,15571,False,False,1748778600,10.879,49.8965
snapshot_071,b96b212e-6d4e-4df7-b7cf-e674834e3cfe,Residential,14844,False,False,1748778600,10.894468,49.895915
snapshot_071,9ca974c8-67ae-40af-88fa-99b273f17c2f,Residential,20036,False,False,1748778600,10.894172,49.899576
snapshot_071,a49d32d1-3e83-4a62-be7a-ba5efba96591,Residential,15486,False,False,1748778600,10.9005,49.8985
snapshot_071,a21cb3f1-7a53-4939-90de-89939dd641c5,Dropoff,21083,False,False,1748778600,10.876214,49.889281
snapshot_071,a070e2a1-eef4-4607-b345-07a9b8c785fb,Residential,19696,False,False,1748778600,10.8906,49.900337
snapshot_071,2ab7f2ed-eb27-4035-9899-efb0c80270b6,Residential,19655,False,False,1748778600,10.884775,49.898846
snapshot_071,2c29f506-1f40-40b4-8e09-5704642195a9,Residential,21876,False,False,1748778600,10.895,49.903
snapshot_071,604fe8ab-2252-4633-b26e-b9ba80b9b47c,Residential,22435,False,False,1748778600,10.90486,49.904417
snapshot_071,55ac4bba-8fde-454c-a441-44b28852bf27,Residential,21678,False,False,1748778600,10.888624,49.899207
snapshot_071,87064243-0288-4b0b-993d-978b61343d9f,Residential,15017,False,False,1748778600,10.883545,49.89626
snapshot_071,fb372166-56f2-4c02-b441-497d0351ac42,Residential,11483,False,False,1748778600,10.884173,49.897128
snapshot_071,6681b976-e849-4b1e-aa84-db5b455e4d98,Residential,16127,False,False,1748778600,10.902873,49.90032
snapshot_071,fe779114-e432-47d5-b06c-dc23c4f9a0fa,Dropoff,14524,False,False,1748778600,10.880935,49.889453
snapshot_071,03c3c54f-a6da-4eb5-9f7b-477725c07775,Residential,11145,False,False,1748778600,10.885157,49.894998
snapshot_071,378689f4-fdb3-4721-bc03-2eda8d75a3ca,Residential,17429,False,False,1748778600,10.8865,49.8925
snapshot_071,1281923a-8832-4b7e-8d7f-f6b2cec7161f,Residential,12675,False,False,1748778600,10.888766,49.896131
snapshot_071,5ff25749-f325-4e11-9b24-1246269e44e3,Residential,17129,False,False,1748778600,10.912362,49.906285
snapshot_071,27ef53a5-a3b7-4bfc-aa03-3575c4bdd501,Residential,17709,False,False,1748778600,10.904198,49.90229
snapshot_071,d5b1ecb9-123a-4dae-8e1e-d9e7b70e9de4,Residential,15115,False,False,1748778600,10.886474,49.893277
snapshot_071,73dfdaec-4efd-4c93-b72e-86deab8d7c08,Residential,22839,False,False,1748778600,10.918,49.909
snapshot_071,86641a57-6370-4e21-b3c6-33384ab7d1a9,Residential,15359,False,False,1748778600,10.884648,49.898769
snapshot_071,4a507eae-cc76-455b-bc9c-1833fe29addb,Residential,17584,False,False,1748778600,10.896283,49.900114
snapshot_071,b119a172-b071-4a19-837a-f3892c0fcf53,Residential,17532,False,False,1748778600,10.872613,49.883785
snapshot_071,ed8ddb53-108a-4ea0-8679-8689c460d67f,Residential,15214,False,False,1748778600,10.895,49.903
snapshot_071,62982693-7939-4ffc-b057-d33f27127997,Residential,15861,False,False,1748778600,10.894292,49.897097
snapshot_071,5e3db265-7f5e-462f-98ba-e7a9ccdb1258,Residential,15487,False,False,1748778600,10.9005,49.8985
snapshot_071,b2d99b42-459a-413a-abdf-c34ef56c45bd,Residential,14438,False,False,1748778600,10.886685,49.895695
snapshot_071,9483c333-fa98-4305-982a-13c0632d28d0,Residential,19827,False,False,1748778600,10.895115,49.897756
snapshot_071,aedfac7c-2147-4b72-ba3f-59922c2cbb01,Residential,20556,False,False,1748778600,10.8865,49.8925
snapshot_071,511dd45c-ace2-440d-b407-f1f9101d2069,Startoff,14605,False,False,1748778600,10.89782,49.899149
snapshot_071,9bf300ce-9d07-4979-8bfc-54efe426cdc7,Residential,17621,False,False,1748778600,10.904343,49.902155
snapshot_071,07b98e1a-695f-4144-87d4-803c84ed0843,Residential,14684,False,False,1748778600,10.8865,49.8925
snapshot_071,720a1808-114c-4167-9872-7c89d31d3e53,Residential,20400,False,False,1748778600,10.875277,49.889365
snapshot_071,23c9dd98-6a10-4062-addb-8a2eb0ac23ce,Residential,14614,False,False,1748778600,10.899546,49.904202
snapshot_071,9131b957-d7fd-455f-b0c0-1cfbb63a4ca5,Residential,18088,False,False,1748778600,10.888453,49.89479
snapshot_071,e4143499-8c35-4ad6-85ba-f8e017e98737,Startoff,20758,False,False,1748778600,10.89457,49.900614
snapshot_071,36137eaa-8fc1-418c-a6ce-843444653db9,Residential,17404,False,False,1748778600,10.894058,49.896409
snapshot_071,6010c47d-20d3-489c-a690-020c783b96a2,Startoff,19377,False,False,1748778600,10.879477,49.891071
snapshot_071,db6a3c25-c5c6-49d3-a9f5-0035ffc39374,Residential,22465,False,False,1748778600,10.895569,49.897394
snapshot_071,33185174-d807-49bf-89fc-52884103f1ce,Dropoff,21499,False,False,1748778600,10.896522,49.898053
snapshot_071,23d4a896-27ec-4537-a1a8-0e14d5f71e7f,Residential,16488,False,False,1748778600,10.899716,49.901014
snapshot_071,71dfaf57-9763-4b74-aef4-96ddf9f012db,Residential,18001,False,False,1748778600,10.891513,49.898453
snapshot_071,b28b4098-a9c6-49f1-81f2-82019325d117,Residential,15110,False,False,1748778600,10.8865,49.8925
snapshot_071,00ee7373-60a4-4a09-946c-1c482b754b7f,Residential,21061,False,False,1748778600,10.895161,49.90298
snapshot_071,4351ba19-a51f-4757-ae4f-ff7054250261,Residential,17113,False,False,1748778600,10.890516,49.895351
snapshot_071,38967c92-7482-4cca-bfac-3f4fda46ff48,Residential,22229,False,False,1748778600,10.891244,49.89414
snapshot_071,97399835-4a64-4caf-8cff-a812086aef27,Residential,18098,False,False,1748778600,10.8865,49.8925
snapshot_071,535f5980-596e-4e20-bbf7-b2ade6deee9a,Residential,13726,False,False,1748778600,10.895,49.903
snapshot_071,8fe5136a-0aa5-4bf6-aa9a-0b90baba3af3,Residential,18049,False,False,1748778600,10.891795,49.89769
snapshot_071,9bb755c6-4c0d-4af2-9027-0fc28eedc1c8,Residential,17450,False,False,1748778600,10.887779,49.893048
snapshot_071,312b5db8-2fdd-48b1-bfa2-9e523a3b695f,Residential,23124,False,False,1748778600,10.899327,49.898603
snapshot_071,38c2e582-9366-4015-9e29-d18b4ea69240,Startoff,19327,False,False,1748778600,10.900212,49.900412
snapshot_071,9eca203f-fffe-4369-a3f3-1ddfb1ba3a0c,Residential,17174,False,False,1748778600,10.877999,49.894656
snapshot_071,0155df0e-9d7a-4a44-86e0-a7fe8a785955,Dropoff,16426,False,False,1748778600,10.892751,49.90207
snapshot_071,ae487457-810e-4d99-a4e5-c8b74966308a,Residential,15702,False,False,1748778600,10.889818,49.896599
