snapshot,bike_id,status,crm,reserved,disabled,timestamp,longitude,latitude
snapshot_062,436d544e-b2fb-47ea-9421-d1e879a9a9b4,Residential,17162,False,False,1748773200,10.895649,49.899731
snapshot_062,c4aed194-a31d-4ccc-8d59-9b917edae4f6,Residential,13698,False,False,1748773200,10.893302,49.900903
snapshot_062,a3656428-40bf-4e00-8507-775ed86da2a1,Residential,12371,False,False,1748773200,10.900309,49.898418
snapshot_062,db82197e-2e74-4f7f-b377-d023095b94ec,Residential,16310,False,False,1748773200,10.8865,49.8925
snapshot_062,288fedd2-7344-4c07-854d-827c858d5eb4,Residential,18221,False,False,1748773200,10.899958,49.903519
snapshot_062,9643d580-1c14-408e-8e99-b1437517a94c,Residential,22275,False,False,1748773200,10.882705,49.890245
snapshot_062,e9312438-aab7-4b4d-8419-bbddf438c0d8,Startoff,22480,False,False,1748773200,10.888783,49.895771
snapshot_062,2430f0d1-e6c1-4f18-9d0d-cd1a4051f5c1,Residential,17516,False,False,1748773200,10.886014,49.89355
snapshot_062,70023b3e-23da-42fe-904c-bac18d97704b,Residential,18113,False,False,1748773200,10.896197,49.898231
snapshot_062,a1421c09-1908-4bfa-a65b-3c78fbc48ddb,Residential,15675,False,False,1748773200,10.890775,49.898422
snapshot_062,04d91222-a5bc-4a34-b4c5-a9fed0e3d5d5,Residential,23903,False,False,1748773200,10.895,49.903
snapshot_062,937fd44d-8ad4-4778-97fe-6b9999a87bbc,Residential,19956,False,False,1748773200,10.895105,49.896241
snapshot_062,2cb1dd37-0d75-458d-8982-69b93f85510e,Residential,18840,False,False,1748773200,10.9005,49.8985
snapshot_062,3cc7baee-385f-4ac4-ab77-186dbfe36d9f,Residential,19968,False,False,1748773200,10.877178,49.886957
snapshot_062,752a34da-5454-4e80-a2c5-55029af7509a,Residential,15659,False,False,1748773200,10.883698,49.896988
snapshot_062,2eff8a21-7890-4108-8a83-e6db57dd8487,Residential,16963,False,False,1748773200,10.89075,49.897281
snapshot_062,aaed1339-8300-4838-a464-ca17f039f835,Residential,11172,False,False,1748773200,10.898519,49.903001
snapshot_062,915cd80e-6119-4bad-9fa3-1102c9e55f63,Residential,12185,False,False,1748773200,10.898306,49.898977
snapshot_062,e83a5167-7f24-4d76-972a-3edd5abbd9e6,Residential,18635,False,False,1748773200,10.901884,49.899981
snapshot_062,dc6ac15c-542e-4555-b0b7-e9e05c3b6e07,Residential,15593,False,False,1748773200,10.879,49.8965
snapshot_062,f89eb6e6-4001-4b32-b7db-076600aad227,Residential,17051,False,False,1748773200,10.891613,49.901624
snapshot_062,6c735d45-9624-44e1-96c4-60b81c76ee56,Residential,20030,False,False,1748773200,10.885776,49.891699
snapshot_062,c9a240c9-5bda-438b-8c92-6cb709eb0fab,Residential,21899,False,False,1748773200,10.881117,49.890169
snapshot_062,2cb3d218-59cf-4e52-9aad-56685a1afb3a,Residential,19256,False,False,1748773200,10.8865,49.8925
snapshot_062,439c636c-588e-4826-933d-7b9741fe26ee,Residential,12369,False,False,1748773200,10.893576,49.895397
snapshot_062,01380aee-733c-47c4-bc20-30bc94406e8b,Residential,14446,False,False,1748773200,10.9005,49.8985
snapshot_062,2d9ef371-3346-4535-9bc2-20c2472f7fdb,Residential,14764,False,False,1748773200,10.904501,49.904239
snapshot_062,8013e920-7a56-483e-a2af-cde816fef4fe,Residential,18436,False,False,1748773200,10.917758,49.908974
snapshot_062,264100f5-2638-4c52-9dea-83ed8e80321e,Residential,16104,False,False,1748773200,10.884073,49.890889
snapshot_062,8cff04d7-4a35-4712-9567-1314767381ce,Residential,12682,False,False,1748773200,10.891145,49.898961
snapshot_062,3e3a8579-273b-4c13-be29-377f18a2b39b,Residential,19315,False,False,1748773200,10.918411,49.908576
snapshot_062,67e41310-0661-4619-9df0-ebd70d3aafc0,Residential,21593,False,False,1748773200,10.884278,49.896128
snapshot_062,7a18ab30-44df-4312-8195-fd9d01856233,Residential,18274,False,False,1748773200,10.8865,49.8925
snapshot_062,1a843489-f11f-437d-b946-48b72307aeba,Residential,16593,False,False,1748773200,10.909028,49.906242
